-1.391808324817712439e+00,1.111247412546822133e+00,1.382852070145819345e+00,1.029108545710945150e-01,5.277770126481934332e-01
-1.026234349441274007e+00,4.554885511799509207e-02,9.722869750919872489e-01,-3.030064033380122090e-01,1.526378479028952295e+00
-1.783199721678848659e+00,-3.286515881198069922e-01,-1.921179826647629874e+00,3.161626127570428824e-01,-2.130232686360536420e-01
-1.758718248793731675e-01,7.400022248390053514e-01,-2.837549103088548019e-01,2.806699958160354669e+00,8.085275152515333241e-01
3.004568154808730240e-02,-6.747098737824089865e-01,-9.107197890777016802e-01,4.370282876613552636e-01,-5.265390707062724829e-01
9.908843499439300428e-01,-8.227900010439381795e-02,-7.891611618154172059e-02,1.146505073692192234e-01,-1.520198066630943645e-01
2.771440378300327745e-01,2.069512967117579372e+00,5.408193380073601508e-01,4.233422350764491360e-01,7.870073183310304366e-01
-1.085093952217609237e-01,-9.636525737980121686e-01,-3.019083058472042502e+00,-2.050828050996501339e+00,7.479432532445662307e-01
3.687992645593367591e-01,-1.479864487043833776e-01,2.362287842289343409e+00,-3.425910439785077172e-02,-2.361760111018454289e+00
7.504944015861765294e-01,1.160948394733175570e+00,7.200847338353567606e-01,1.175725870747124979e+00,-1.760880018475482256e+00
9.468729965189884301e-02,-8.300259529935529734e-01,5.230980887566771820e-01,1.520313478044256872e+00,-3.681282717229004131e-01
6.516035207434419663e-01,-8.764632330234315427e-01,-1.751551632448083637e-02,-5.142084256217516192e-01,1.801000891996485054e+00
-1.079818110943867371e+00,8.823659415633078318e-02,1.369312398249835416e+00,-1.944960450400104790e+00,4.312506992300900177e-01
1.111124639984146234e-01,-6.811803092265823478e-01,1.216105688295954224e+00,1.715962342506011540e+00,6.579861347823884321e-01
-2.967694503029114639e-01,-1.446927236840447106e+00,1.799831864895172218e-01,-1.536515678321118128e-01,-9.294845562847281473e-02
-4.968864314322079534e-01,-5.848276885133055769e-01,2.906217042235392789e-02,-1.231290813505703019e+00,1.036411845699079626e+00
-7.633072971331742451e-01,1.120377938348681157e-01,-3.242856933004981124e-01,6.501998846849913472e-01,5.954363938092456232e-01
5.070378896355001164e-01,-1.168892213581597561e+00,-1.924568305982525540e-01,1.602259678217287098e+00,-3.418860551984500007e-01
1.049281225776311777e+00,-1.014147485982850282e-02,-3.097636407660134816e-01,1.865605911145853946e-01,-8.322046718107093399e-01
8.998737776117945453e-01,-8.539222834239310611e-01,5.536619714053883090e-01,1.078608866315222237e+00,4.257304312950525027e-01
-5.690167256757349135e-01,1.857066248872059622e-01,-7.342164491477803923e-01,-2.113309100696564580e-01,-5.232832840612690051e-01
-7.612470525822722101e-01,6.305751241185812983e-01,9.839413003318895345e-01,1.053273382299944494e+00,2.421179684823958345e-01
1.469144746377690769e+00,-6.768984370210197055e-01,1.285149189926313662e+00,9.095612185192927246e-01,3.983159680409444764e-02
2.230656534764481336e-01,1.036305811010693967e+00,6.618693267500420641e-01,2.614821268721905789e-01,-4.502380484949120576e-01
-9.242941012913069576e-01,1.083147241572781500e-01,-1.144344197377350936e+00,7.322233033217270259e-01,-1.774312568473713769e+00
3.069882304049639243e-01,-2.768235266933256611e-01,-4.394138870892899118e-01,-2.765366506247372569e-01,-2.882269531332501966e+00
-4.418970132347010416e-01,-8.676909742059601971e-01,-8.550145487595862681e-01,3.120976620705855797e+00,-1.388918244235913368e+00
3.961405701408405866e-01,-7.955882442278753297e-01,-9.122116733522875887e-01,-1.346803476276317468e+00,1.128300329542202496e+00
1.204414975765456308e+00,-6.202640790397011550e-01,9.121377777460032421e-01,-1.035828315893266627e+00,-4.010997941443515402e-01
6.789637548164805247e-01,-1.001211507403106271e+00,-7.393115864458625897e-01,2.450250369566568664e-02,3.729296396960776749e-02
-1.078316545305954666e+00,2.232972736191924490e+00,-8.438295256357942753e-01,9.527717331687928226e-01,5.958552007712923926e-01
-8.053695919426792083e-01,4.632591391543442461e-01,-8.405841657807160416e-01,7.085016913450406517e-02,8.240604399301078020e-01
-5.582180063883201981e-01,4.114807364867145711e-01,-5.760120298188992072e-01,1.756416013616494687e-01,1.061375057032532404e-01
-3.666385007816900243e-01,-1.831324769198962032e+00,7.808904710490077727e-01,1.990476082320602469e+00,1.396119065658843750e-01
-6.130386199676440828e-01,2.080921834365593859e-01,1.146026610369396570e+00,1.279543296955546916e+00,9.116861236604665297e-01
4.451799933652657026e-01,6.753009256345787747e-01,1.182855996656264758e-01,-9.560362612094109869e-01,-3.785507648031071759e-01
-3.229214989886379783e-01,2.925566571351413403e-01,-1.763987334724946843e+00,5.110376862446127655e-01,-2.012962057243963709e+00
4.113346218929266884e-01,1.169845916699761679e+00,8.948395506330936167e-01,-8.957066813500658142e-01,6.236034910038352752e-01
7.043558080193081938e-01,1.705775977545960886e+00,3.657136395430783948e-01,1.026119154150200830e+00,-4.371260988034992301e-01
-8.520637489740231496e-01,8.642585044451454035e-01,8.781460506922799114e-01,-6.354777868850021161e-01,-1.211832827979491656e+00
1.232435756683480238e-01,4.377768276480924203e-02,2.338753368229627982e-01,8.858290793691022680e-01,1.028860992793770190e+00
7.852476392627448509e-03,-9.952985693618470187e-01,-7.256796108982666027e-01,-5.966746496076231754e-01,-1.201608301097064069e-01
-5.145673363048587357e-01,-2.447610264462998508e-01,7.380400426657554580e-02,-6.430762085717826038e-01,3.219943930618176520e-01
1.827645758839921530e+00,-1.667254102555466022e-01,-6.816644818313946086e-01,3.066804116692232740e-01,-7.950864713961049990e-01
-1.473089881545830426e-01,-6.784454871010401344e-01,-1.069847719847536904e+00,-8.785805356355084195e-01,-6.608107876148201498e-01
-1.041718225015946020e+00,1.278813807342538800e+00,4.313737745173162330e-01,9.418123107176387121e-01,-1.358329600060959708e+00
-2.939409403775053442e-01,4.191814866667473161e-01,1.652709388629256537e+00,-7.527118840597707417e-01,-1.286303913547379274e+00
1.906254295618914074e-01,-6.737497415179991567e-01,1.705812601493778669e+00,5.420138823641218462e-01,-2.856809753793334572e-01
-2.827779899227405580e-01,-1.266177787671305399e-01,-1.824680335333283665e+00,4.197208354081104209e-02,-4.869838846371156715e-01
6.327563272065921396e-01,-8.976277783644044383e-01,6.825302008661808806e-01,5.429791865814750373e-01,1.597256417893857527e-01
1.253700308153895771e+00,-1.884738124683394078e+00,4.438813891368656450e-01,-4.474676522125166367e-02,-7.407106896528413420e-02
-9.818089150378384034e-01,-1.419656544390500486e+00,8.923201442038836140e-01,7.881143586730543493e-01,1.798618631398869239e+00
1.962904071753323265e+00,-1.548136664822273856e+00,-1.546025941962436423e-01,2.507296719691302633e-01,9.620362616778608267e-01
1.426838645502990666e+00,-1.029090940890942107e+00,-5.409956756324941773e-01,1.370839133119549746e+00,-1.673091008139965252e+00
-1.076513524716594672e+00,4.377793056008471573e-01,2.054329069330137258e+00,-1.677045479463777022e+00,5.957067948752611808e-02
5.544001775167995971e-01,1.469827190782004189e+00,4.467279765623474730e-01,-1.841654680740387073e+00,-1.285915943366306768e+00
1.372026726039655475e+00,4.402627070382931218e-01,-1.125827289911586426e+00,4.934967284517352559e-01,3.071590535292061386e-01
-2.494465985312559031e+00,-2.099451044484277329e+00,3.107771977535096486e-01,2.035426984019916397e+00,2.637564055439084454e-01
-2.449427474794602766e+00,-1.612420665443718981e+00,6.257612763358140207e-01,7.347776907849244976e-01,-1.942173637290257604e-01
-4.838896498101736832e-01,7.938785172553153302e-01,1.104873145700440151e+00,6.939617094105863249e-01,-9.539112393563136116e-01
8.992439014738846659e-01,-3.530135268244494195e-01,-6.015714955520198304e-01,-6.406710133561003273e-01,2.107494267668815618e-02
5.703140656448879575e-01,-2.020636439140986340e+00,-7.307519771508935724e-01,-4.608815623911354797e-01,1.036371800453939951e+00
-8.667064861486311056e-01,-3.309821869341011413e-01,8.096360933769075618e-01,3.960077696578455375e-02,1.533121242672043749e+00
-1.501597274409706972e-01,1.882974780881150334e+00,2.062681917697946954e+00,4.580442762154974257e-01,4.182751125847846141e-01
5.590258632187719012e-01,8.165942591073550583e-01,1.237130948900453525e-01,1.168738771226577322e+00,5.003886784111243324e-01
1.386105955390033451e+00,-1.452769890838307765e+00,2.162625979367613083e-01,1.015446797416939662e+00,-1.141525530559380330e+00
4.305681351264003531e-01,6.086267303739137935e-01,1.727892303053493839e+00,-3.395563879941211893e-01,2.111405945772254489e-01
-5.558180423272106596e-01,-1.408185980424848660e-01,1.619455302325659263e+00,-2.920800845537309745e-02,-7.092329434648463327e-01
-1.827288202035102505e-01,-5.189228381242951826e-01,-4.413733746967394289e-01,-5.388872819321178786e-01,-4.999544916422538066e-01
-1.186780650370025558e+00,6.922645648164639509e-02,-9.786082179653359248e-01,1.141397596855192154e+00,-3.119905436131694132e-01
4.085803633021967696e-01,4.106559249573187853e-01,-1.836395554261777141e+00,-2.664974311591244427e-01,1.718433543973917788e+00
-7.758762841455704162e-01,2.271471027788007468e+00,5.443009765131102684e-01,5.169435946392433312e-01,2.393640774803683924e-01
1.046061968174292867e+00,1.101442634362606254e+00,-1.858855553234751989e-02,-4.303270419410888392e-01,-1.424815601630048834e+00
8.137534250056284169e-01,6.568967416149035232e-02,-8.437954579060529259e-01,-5.804564432658400053e-01,-6.837535503618472066e-02
-9.814488819129748576e-01,4.858191983722129348e-02,-1.620101483882664173e+00,-5.324140858834015555e-01,-1.161877646424594568e+00
2.003554378759035137e-01,-9.778370249046581808e-01,-5.590049079860567316e-01,2.259787811656630119e+00,8.649988349038623126e-01
6.006353396699859459e-01,1.297579725016082541e+00,5.124705186570294169e-01,-1.404308023621303025e+00,-1.316497045724904114e+00
-2.709875281828922677e+00,2.019422118954217749e-01,-1.060152448016211890e+00,-5.704214479009034333e-01,-3.198735439805392988e-01
-6.084914939919037202e-01,-3.449629992401526124e-02,-2.829782173486875552e-01,-3.826023885124520962e-01,-1.548008420334128443e+00
2.417123756675919055e-01,2.175866502785618994e+00,2.762950166901114724e-01,2.269044070569133709e+00,-5.683149903944376691e-01
-2.527752198851362375e-01,-1.986023343869932484e-02,-1.697942164987787661e-01,1.164930704264740768e+00,-2.190831432989104322e+00
-4.546971325413305953e-01,1.663373895688770920e+00,-4.966398493884385257e-01,9.285849034344650921e-01,6.041166597792878568e-01
-7.259164523458358498e-02,3.165979428169060084e-01,-8.549300278920665686e-02,-2.126327741327219911e+00,4.599725587823599859e-01
-6.160971837271881357e-01,-1.376804101459280671e+00,3.869996159642585809e-01,3.209805256329958945e-01,9.814017450945163867e-01
-2.611979368258338652e-01,8.587557461429137229e-01,2.120843762782728681e-02,3.452622115849069973e-01,4.277518147472742505e-01
-1.330639668101931239e+00,3.770835534071784734e-01,1.039051439528421578e-01,-2.711535558319571604e-01,1.143361297616581618e-01
2.549581156431418361e+00,-1.919439428412013315e+00,-1.315495793732659457e-01,8.118480412706127192e-01,-1.246079542785125227e+00
3.710479704776664112e-01,3.023238509061349499e-01,-1.589025515516977016e+00,-5.843123993283153572e-01,1.783417618854832964e+00
-1.590671244586397748e+00,-4.389330752319369755e-01,-1.651649848279461985e-01,4.248151806581431343e-03,-4.130184786153744403e-01
8.229483722006367130e-02,-3.558133883792508750e-02,7.102425383571950857e-01,8.445357649934502886e-01,4.395204996637175898e-01
2.366956961502214019e-01,-1.563504266524062380e+00,1.157780812011983268e-01,1.113991956143044249e+00,-1.610797237888293099e+00
-1.317177713203200984e+00,1.491923415100338657e+00,-1.497873355547462371e+00,-1.027388617898143536e-01,-5.516407765675518382e-01
1.431717217951686605e+00,3.029061398457514875e-01,7.912460348189340742e-01,5.568735474195032203e-02,1.995225517456473696e+00
-7.439649318792141974e-01,3.435603514234801259e-01,1.257073217581836877e+00,1.483818943672719826e+00,-2.679824220763812326e-01
-2.025087384882574781e+00,-3.841144006151107071e-01,1.743596502562753114e+00,-7.632591038477515299e-01,2.911984025119910835e-01
-3.071127182580044579e-01,-7.225416683163050913e-02,1.312138882961174868e+00,2.544800142505533325e-01,2.041936731504387481e+00
9.762750490452715146e-01,1.312390914832113342e-01,-9.414832544992096652e-02,3.317659138841867472e-01,-1.233179690210502777e+00
-1.057651152035969266e+00,7.570116900030242624e-01,9.195599286969616815e-01,-1.322982178182692259e+00,8.595151749379116302e-01
-1.757145323649841884e-01,-8.312295475015472057e-01,-3.145902910501373606e-01,8.882789840799736325e-01,6.087844465909394431e-01
2.973140202812235566e-01,3.784851679624189891e-01,-1.140912653328786330e+00,5.468312408461357688e-01,-4.572433915060321041e-01
2.021238379717979594e+00,-3.800344643923454502e-01,2.226179284338911213e+00,-1.611966815070905723e-01,-9.490033325459998337e-02
-2.943113133650182567e-01,-1.258116892504610007e+00,1.326346867532315565e+00,9.709622029528339193e-02,6.270907031279032706e-01
1.615089851926170050e+00,-1.311308445888355045e-01,-9.274925556213819977e-02,1.449097919545563884e-01,-1.282870750409715876e+00
-1.828827445339797908e+00,-1.503690581689089534e+00,1.241258526886655167e+00,-3.259659748059108297e-01,7.843778585054684838e-01
-2.585294685356823718e-01,-1.577659425804234239e+00,8.660606387802083361e-01,-8.889783309659626820e-01,5.798712699120395220e-01
9.235036801650805538e-01,-4.430647992525052481e-02,4.740844749056459251e-01,-1.423113821170207682e+00,2.925024115440913786e+00
4.401279966449698211e-01,7.812261751955010824e-01,9.342512255698657286e-01,-1.391760859231934711e-01,7.774283734381211286e-02
1.084959567595372709e+00,-3.677285273324812920e-01,3.911352276874562328e-01,4.677804572632056068e-01,-7.345111923129119536e-01
4.437938893855208899e-01,-1.694322701295468914e+00,9.179624139531075144e-01,1.569871192602102727e+00,9.057361435316915177e-01
1.497293860645214414e+00,-7.621990933293847359e-01,-2.249749663524142629e-01,1.254280885148479630e-01,1.288127278757563721e-01
-4.372968371436490309e-01,-9.131498636995791784e-01,1.726966637683581274e+00,-8.330640634565456004e-01,1.656389677872345256e+00
4.950945074609168772e-01,2.030170670162281255e-01,5.429872511382324296e-01,1.523443929883192771e+00,-2.624461062368459441e+00
3.591393761845524946e-01,1.490052351801821329e-01,1.859426387951932935e-01,9.405039487373941798e-01,-6.103956228435275522e-01
-1.150890972851803307e+00,-1.384250139813025804e+00,-9.073502352243076885e-01,6.874395064024602098e-01,5.048479816515222263e-01
8.833303050498348963e-01,-4.598002964029136441e-01,-4.153645952541064612e-01,1.653722441049438663e+00,1.019782486476577876e+00
7.521881222447568405e-01,-1.824754559653558594e+00,1.957697679307295546e+00,-9.194376289260919322e-02,1.729027917874311204e-01
4.475672619199636548e-01,1.645302264994029373e-01,-1.719754134652205779e-01,1.450338638989410178e-01,6.364837028241616679e-01
8.487995228535126779e-01,1.219778865486276453e+00,-1.097551871042695915e+00,-5.459177790261381391e-01,8.529545431913758691e-01
-1.570206567364759165e+00,1.615904821374437861e-01,-7.859555645595998064e-01,5.511761680824354137e-01,-8.450783563148396293e-01
-3.595782332254788272e-01,-2.904243634211300940e-01,2.463460093546186447e-01,9.583219748200209054e-01,1.031949345237654470e+00
2.049424510711716496e-01,-1.109654881706113150e+00,2.579613135263128854e+00,-8.518266956526328315e-02,2.737112129256928372e-01
2.422636206269709047e-01,3.538189609047963091e-01,-8.470603040520546800e-01,4.385728061678997869e-01,1.821501696335194431e+00
-2.009192780422361491e+00,3.231309798617754137e-02,-1.121566131338024963e+00,9.888747887507794987e-01,1.141134575210247970e+00
-1.276520966292655213e-01,6.088992498031194078e-02,-8.809535224428745037e-01,-2.357766086825320073e+00,-2.701982026937934656e-01
-2.137070834805678832e-01,4.303040170995372365e-02,-3.278558903236147515e+00,-1.725358108351227937e+00,-1.483083031787850059e+00
8.309878855740404635e-02,5.852668684117141584e-01,-1.162575450070790772e+00,-2.758633247933871546e-01,-5.788974945307866493e-01
2.032004852361054326e+00,-3.848056504486087048e-01,-4.270330982584029655e-01,-8.159968851082159969e-01,-1.900977871123738394e+00
6.464826805410190946e-01,-2.664337703147293679e-01,-3.883715222041432269e-01,1.823658849391766035e-01,-1.577820339088832124e+00
1.770570782040924218e+00,-1.820608115406502137e+00,1.776349482179524486e+00,-1.492703274372732952e-02,-3.863000052490889180e-01
6.711451288781734581e-01,-3.463826314197406830e-01,9.318014780351928650e-01,3.079081870261429210e-01,7.127570740718822684e-01
1.040105779483409876e+00,-1.743045733171242340e-01,9.645860728527987371e-01,5.179189335715010944e-01,1.333965517185674132e+00
-3.672580908363974883e-01,1.365699899746705803e+00,-7.730924452146298309e-01,-2.007036099213254765e+00,-1.364822429805318871e+00
-3.318781396937319217e-01,2.625483951431399898e-01,1.594830311252948274e-02,7.867086588292219185e-01,-1.200603170985419244e+00
1.724445102105178318e+00,1.345313824144157566e+00,9.351719166793742710e-01,1.265160797181501540e+00,-1.552721705844859468e+00
6.989303233840220564e-01,7.403964277016263917e-01,9.673969246784446252e-01,8.468905752443860457e-01,4.445367034167788667e-01
4.044826315692662266e-01,1.192334877122377623e+00,-6.233540260376958519e-01,3.668870086797470509e-01,-5.529967079677154951e-01
-1.520962490600185624e-01,-2.672334265108200047e+00,-8.705604900618224562e-01,-4.363252941815410346e-01,-4.231439621310153498e-01
-3.334831114379076533e-01,-1.185005033666074903e+00,-3.324286653085972154e-01,1.085415755803877058e+00,-2.985580293943136398e-01
1.298202150895031215e+00,1.232505848651618718e+00,-5.870468095035009659e-01,5.693759983070106889e-01,-1.313041674261842262e+00
-1.053903786691634314e+00,1.117437040760371481e-01,5.085546865458167032e-01,1.613368527552281328e+00,-1.628936813378084880e-01
1.755581935476275279e-01,9.781049520559982613e-02,1.793550080582805961e+00,1.342308894416494258e+00,3.846757193909807748e-01
7.938748548636325175e-01,3.496998583836470331e-01,1.074774010843282168e+00,8.617892445427185466e-01,-3.020617306668310631e-01
9.944381950166147899e-02,1.618514965576785813e-01,1.518519094134692382e-01,-5.078031020922830763e-01,3.369030583143061697e-01
-5.090501635923191381e-01,-5.852158592516359947e-01,-1.187424868554839974e-01,2.694376996838746541e-01,1.225670094781489583e+00
7.100554852628524483e-01,1.110127784344068669e+00,1.772645258749840469e+00,-5.853645861361194136e-01,7.112298667611329783e-01
7.512210195272245317e-01,2.559094705546408610e-01,8.928025707900890673e-01,8.754728798502779685e-02,6.707962327028542671e-01
-1.416457804128474773e+00,2.123899008694783014e-03,7.083530572716005835e-01,1.028415890747249817e+00,-8.608253653765195468e-01
-8.180894559618899498e-02,-1.063184435049256527e+00,-3.878363101172596639e-01,3.159408853018634833e-01,1.035487555698971995e+00
9.037687892369583587e-01,2.227619244513441843e-01,-6.508970493519431466e-01,-1.393418261121201485e-01,2.537190229898248273e+00
-1.398576531010956359e+00,-1.207744084900878923e+00,1.751502935866152411e-01,7.067958421908208111e-01,8.635503736325861324e-01
2.881498097244906686e-01,-1.519498735052385197e+00,-2.195915251097107224e-01,-1.765748708108938914e+00,3.949447026496015201e-01
4.557970603745389870e-01,-1.262885951531762529e-01,-1.182981860311065114e+00,-8.189479233924044088e-01,-1.623194699423298637e+00
-5.142795556916576749e-02,3.168239987562611049e+00,-1.020883020116695600e-01,-4.201284492518303493e-01,2.169086140917328431e-01
-1.150448880087861392e+00,-1.115891642937313355e+00,-6.189251157533042225e-01,8.850211687785297654e-01,3.335721525375339724e-01
-1.593385137960602049e-01,7.488652693493363932e-01,1.708618783246051542e+00,7.361703441949742910e-01,-1.017939037270281899e+00
-1.883351322296740848e+00,-1.744373371319811072e+00,8.690248237376917428e-01,-7.577974854590712184e-01,8.183770982271566519e-01
-4.547809879237571518e-01,3.880533288018481741e-01,7.010786711387634318e-01,-7.828368001033546575e-01,8.227759652151022118e-01
-6.597333207312205960e-01,-7.020066767359590676e-01,8.210945632325576948e-01,6.320942329633125745e-01,4.600096664610475727e-01
-1.102775327068986400e+00,-3.840700667948413471e-01,6.890336307418729600e-01,2.283725356785052618e+00,1.811164104568184996e+00
-4.679299622197779507e-01,-6.591124203384630675e-01,1.729934625047027774e+00,6.006937797933522560e-01,-4.678135836473762965e-01
1.266813001340682254e-01,-1.249358673065211978e+00,1.008989491861001175e+00,1.399844516666026051e+00,1.540078971905931349e+00
1.125819543537974976e+00,-3.203967151403940838e-01,8.941453094163435145e-01,1.460737387897144357e+00,9.450901498472682460e-01
8.532616893290060345e-01,1.912448693992218895e-01,-9.058647816307779932e-01,1.855325106858269457e+00,-3.665231400453110994e-02
1.214202845938844755e+00,2.478006076409514424e+00,9.084252136380325249e-01,1.174904460659385697e+00,-9.356125559673390546e-01
-7.274047828604854882e-01,1.264974091849015325e+00,-5.495829929289824944e-01,-1.341364321447207075e+00,-1.660787898838453680e+00
-2.166458665142798057e-01,-2.292979135380464051e-01,9.978777186019054390e-01,-9.891245930157664956e-01,1.377450801033071270e+00
-1.212614359235946182e+00,-1.185964718438027754e+00,1.384568508593811975e-01,5.313942805704505168e-02,5.796647738051259324e-01
-1.175654994257376851e+00,3.530661194954252124e-01,-1.678157382489312344e+00,-2.195179355399744292e+00,1.828021251294607241e+00
1.046554168060452206e+00,-3.731869653007481059e-03,-2.022585378039328585e+00,-4.580635400208901142e-01,4.487520467687260428e-01
-4.602237369173526882e-01,1.561250213481592874e+00,6.292304324842993291e-01,-9.231596817050500281e-01,-1.595826643486456975e+00
8.746353492674154850e-01,8.410287424321053473e-01,7.560638784929620826e-01,1.685347266218469198e+00,4.576698005870911135e-01
9.382106323085358246e-02,7.644639931071323113e-01,1.234783232099245343e+00,6.874234349630623520e-01,3.143953568986598140e-02
9.682759544843485555e-01,9.615514167015777602e-02,-4.879225396482824717e-01,1.214697668183300217e-01,-3.190937458420299855e-01
-8.584814329090111051e-02,-8.460947164249968955e-01,9.990157800026522317e-01,2.138226239051271016e-01,7.105273184838468703e-01
4.822851926849816562e-01,-9.021583320115396099e-01,1.323178426797999352e+00,-2.251831677551720534e-01,-3.611344604670635450e-01
2.144846180572134720e-01,2.340275719014500433e-01,2.600673739220816572e+00,5.964903426417513810e-01,-4.855607983057707577e-01
1.898057258756517429e+00,-1.630171335376944919e+00,-4.820081853777924974e-01,-5.556714842048675607e-01,-4.281098566973345551e-03
3.461973787327737861e-01,4.356700671986464268e-01,4.171889727769944600e-01,6.299042583161802433e-01,-6.021038960773340831e-02
1.289585711171826965e+00,-1.611942266596758655e+00,-2.552305851222751887e+00,7.407425137707455143e-01,-3.312080803147753327e-01
1.717332651165222712e+00,1.042647808967572809e+00,5.888141047635038205e-01,-4.867503123910603136e-01,6.758375825206855980e-01
-3.964086393563074906e-01,5.963928415515289821e-02,-3.262920917239309215e-01,2.591470957751547122e-01,-2.508961518053198780e-01
1.000684788737442599e+00,4.526907361038012834e-01,-5.091851725698139930e-01,-4.474142094798669311e-01,-1.270026185296871057e+00
-1.952282382427039220e+00,9.327796123954060770e-01,-3.561561569338718702e-01,-1.217341184556005373e+00,4.444385193072367679e-01
-7.214581982055348064e-01,-6.930213224183991161e-02,-1.292206805825308891e+00,6.490814048478222853e-01,8.805507276593199650e-02
4.997349345642435048e-01,-4.276737248344238962e-01,2.471268212190003144e-01,-1.455367989998173961e+00,2.274511776045499367e+00
4.147532103378641088e-01,1.707493493245172189e+00,-2.661042257788624465e-01,-1.049866617256686840e+00,-4.915433756769839735e-01
-4.381767562518694425e-02,-1.165792834428618086e-01,1.861562287803281146e+00,-8.557283424419682705e-01,-6.047721551166653775e-01
7.130040105790192984e-01,-1.586664281426580558e+00,-4.050546234880619129e-02,1.417204333245268288e-01,4.333497400914125830e-01
3.488733594531855386e-01,1.987737359410754134e+00,-8.847625277077264538e-01,-6.443528002265955790e-01,6.094503307635723566e-01
2.263837652488235874e-01,3.512280716555266635e-01,-1.405151932854115771e+00,2.181078603127853288e+00,4.515260882800095077e-01
-1.582093189593338556e+00,6.113053450891148266e-01,-1.103358229962956072e+00,9.291307848531186186e-01,-1.315594241338491122e+00
1.006052768818761711e+00,-1.220779930026039128e+00,-9.743255085805092586e-01,1.376754643330352634e-01,-6.116575086740697609e-01
-5.544274063652020468e-01,-1.529826624590739703e+00,-3.297571717392785984e-01,8.838471546581719851e-01,1.878371041948618814e+00
8.275593086025934131e-01,6.847956370583455632e-01,-1.688504476381265551e+00,-2.875191495491360993e-02,-6.516166351813144075e-01
-1.510696691323003105e+00,-1.272107495652456732e+00,6.679803593175241971e-01,-5.573410614677610786e-01,-1.475033166199404500e+00
-6.362999107736649895e-01,2.894662423003962481e-01,-6.742512389484297541e-01,-1.210093308655815880e+00,-9.202051415409995272e-01
8.844602777885678391e-01,-2.077855128550077257e+00,-2.680275096680980185e-01,-1.151501329697428438e-01,-7.558866052927177837e-01
-9.581385288221340168e-01,9.834290602012202287e-01,9.800116147520893106e-01,1.053192021243182785e-01,-5.433706383783271088e-01
1.126221085461732441e-01,4.043836623579668554e-01,-1.118695530008339267e-01,4.313533369795893857e-01,-3.536244658029868426e-01
-3.151305662897851079e+00,-1.934198631689235115e-01,6.849357683193176838e-01,3.065888391840249430e-02,3.436687100227996394e-01
-2.713309413352472110e-01,-1.929857765508165568e-01,1.708397342427449561e-01,1.943556706664249401e+00,8.422820033876633472e-01
7.099748690550324870e-01,2.048058118511505155e-01,-1.331720009114999659e+00,1.225644555949790604e+00,9.072555617792867899e-01
3.659252446933867198e-01,-4.384669716507402087e-02,5.459159881225228439e-01,-2.311022809352152041e-01,7.279454954522601717e-01
-8.379012608749725199e-01,-1.910052201441031050e+00,-1.201174816609769991e+00,1.410220657003505018e-01,-3.017389056829465344e-01
-1.477415181538619116e-01,-1.296081661503649229e+00,3.019360159976259284e-01,-1.036602801577716670e+00,4.965760208922312402e-01
-1.414761122581815966e+00,-8.387359422538365195e-01,-9.731656775485584276e-01,5.737972049650016393e-01,-4.618850484342080787e-01
4.246939236436543808e-01,1.140423452114742275e+00,1.780014409972754175e+00,2.311590071397310597e-01,-1.101945534314622943e+00
1.251228643196258039e+00,1.511355438511122085e+00,-5.984291176815816765e-02,1.318637626480980263e+00,3.332984877926815082e-01
